Power_mean,Amplitude_mean,Weighted_Mean_Frequency_mean,Power_std,Amplitude_std,Weighted_Mean_Frequency_std,Power_median,Amplitude_median,Weighted_Mean_Frequency_median,Genre
9144628323.820631,511.04852683519135,22438.263854463978,6056163585.702278,0.8469786096978962,8031.969310600155,7978986552.632957,511.2486640823612,22141.644543284543,[-2067 -1770 -1533 ...  6004  5810  5463]
5957075048.841988,511.33007613783855,30724.915966506138,2339090135.3741436,0.39177838070354637,6002.621557139859,5593547212.294375,511.372225334291,30616.769350189643,[2283 2161 1389 ...  612  440  705]
51390966.95164792,504.8384692497608,1669.15119984498,63622707.1173694,3.9669961827763323,1004.6660854989751,30361431.39287222,505.8278422652038,1435.296450092807,[ 257  238  191 ... -292 -353 -332]
12693327432.912018,511.3522506221978,35983.104432547676,8080366331.821115,0.760960900736245,19182.850977523678,11948056548.172672,511.60320450262805,33298.63815998784,[-7383 -5706 -4339 ...  3615  2720  1682]
8419229130.343418,511.15624602895963,30978.214832019185,6754043590.960189,0.9664658346365653,15939.596675344557,8347145400.790213,511.49024790707205,34252.112455543116,[-3799 -4987 -3946 ... -1918 -1917 -2056]
34766614.86812473,507.82536050348705,1399.079304623485,36109726.93579735,5.78585548097007,711.5057893629951,21149153.928285055,509.5170169583967,1250.8299465940338,[100  45 136 ... 437 462 469]
4229540732.4174685,507.7310158106411,19343.310011742004,4415104243.433674,5.888884447947393,17307.107720478234,3442118255.4221315,510.9907080665286,20079.285869198346,[  -67   -71   -49 ... -2957 -2495 -1571]
1886075598.1163976,511.4273266578083,14802.915343352646,2218680228.376297,0.7417735443955789,11447.6525451985,1049998362.3014728,511.7068503784626,12513.87790287629,[-2125 -3513 -3586 ...    33    33    36]
9730453370.116219,511.26190240013244,30873.98689318632,7633649855.428034,0.80046221768404,14791.406138389188,7762285592.639046,511.50426632589944,29182.176631654656,[-6824 -5310 -3943 ...  -342  -359  -402]
123358963.06366529,508.66703374356734,1594.5607544561342,210245278.2563423,4.009130860476968,1077.9725036757154,46719602.38762666,510.2550937577512,1482.765099487252,[ 258  173  147 ... -958 -774 -534]
17319740246.297504,511.38262603234654,43482.98230928944,9003821865.011938,0.8617577224542533,13151.724623964565,18504490024.70032,511.5763798114987,46763.7450538901,[ 1677  1530  3291 ... -1923 -3000 -4137]
162984103.23278585,508.5228930588698,3316.898432482815,206120537.0031385,5.992294116525962,2495.4233195545735,99274156.08965597,510.5073705947021,2451.760606802221,[-430 -448 -456 ...  312  633  683]
446884555.80340123,509.2532491237556,4864.6924640354,337531976.37403435,1.8286435197148057,1908.8795980536108,380623041.68849826,509.74504211804623,4684.8139291835705,[  45  180  489 ... -864 -466  -34]
2652063786.9734645,510.9158386699408,15192.209885615412,2770158783.2078133,0.776690873173261,9015.945628371375,1538817278.1270134,511.1218653272074,13102.942981744054,[ -699 -1025 -1206 ...   759   661   479]
2389168552.7653365,510.8807140022202,16386.200176578855,1978217126.844234,0.6747307540569035,7681.583077855842,1799501340.575797,511.0807049154365,15257.062579880152,[-997 -721 -773 ... 1288 2725 1875]
1419341796.5066817,510.2081895083803,9159.570253770627,2126872772.2205539,1.2718651640468697,7013.83948702051,657294882.4705443,510.55709424548905,6943.3474182595855,[ -569  -558  -543 ... -1867 -1597 -1354]
1233844984.7461002,508.91303105966244,8816.725234123214,2338345088.554603,4.546474491513904,10118.980770724103,216296229.360072,509.9750860801699,3719.9399237630714,[ 836  343 -383 ...  399  426  466]
257056865.00980273,503.7025485698022,2425.3479384947627,468103411.40316933,4.327349067873112,1365.7266734770217,109277995.32413971,504.5715590384498,2107.0439046421934,[-177 -203 -229 ... -241 -255 -266]
154173072.06586534,501.5045794882462,1602.1874261474168,387986964.52680063,5.713948019246104,1780.6022232811035,21669133.58392267,501.5781741647437,946.3641517365832,[ 215  217  218 ... -346 -336 -333]
593187670.2862309,504.7057970802325,3663.350310384693,1074328289.8724852,5.0178654182981655,3082.44186817181,187036465.6571741,505.898632538478,2455.2434830860925,[   43    42    43 ... -2332 -2522 -2465]
673505482.2642349,504.19638897356043,3680.2353935057718,1051729166.1213187,5.7711227496363415,3020.4597021851173,239345018.71060276,505.8841523640795,2716.496539224281,[  322   296   238 ... -5749 -5849 -5776]
1017782355.089953,504.37116632515824,4451.553499747239,2329545972.311565,7.73091062247902,5470.352735256894,129515652.94264051,507.78635728271735,2151.8182597962827,[  -36   -34   -36 ... -1318  -531   174]
1825901816.9528122,510.1711898394075,11074.651503176628,1782533450.0910692,1.9502055301094434,5694.906935187076,1286774135.9336238,510.7444861167512,10899.904181546932,[ 350 1050 1857 ...  569  574  595]
436104091.845978,508.371557516766,5082.242052884916,437367606.56392515,3.183990918527142,1950.6818493447065,346231291.6623454,509.1361017265979,5085.138575643032,[1462 1273 1015 ... -299 -305 -300]
742738567.2261008,507.3062877415291,5575.214538235595,1298746204.468211,9.036246499815272,4487.3571437192695,235146153.5516067,509.85212829014415,4283.50405496512,[-591 -702 -616 ... 1958 2015 2005]
1864972385.229322,509.06269682023844,8787.620294346027,2810989328.8547516,5.024518135616221,6121.507331387957,580486414.4607089,510.402096592613,6784.820008614808,[ 27 267 393 ...  66 396 454]
274999069.95486706,504.325931843926,3702.7242652920654,390447924.6425363,8.773066587033414,2612.987156559869,107602960.07412201,507.4409212639777,2922.2671350370274,[1036  866  808 ...  538  342  227]
1089459810.0226429,509.16974183051946,7113.26036380083,1182029002.258814,3.492567723011983,4216.725639361281,700422712.725894,510.2496360971162,6276.276359446294,[197  78 122 ... 277 595 776]
912051389.6933575,508.58444753241844,7123.908436523618,1302655139.2011483,4.131563232628959,5456.39106163496,406267352.324597,510.20711817464286,5194.078043692278,[ 765  940  886 ... -673  -50  432]
162341200.84366405,504.9377492404037,2514.800240133647,240139156.09815943,7.7755311803520994,1515.7543240261007,86110441.98860879,507.11993669965455,2040.8611376529261,[ -12  -94 -174 ...  302  245  175]
2133525524.0876117,510.1356917516412,11227.302232945513,2576434694.541803,2.624399850615814,6989.771940499611,1007173780.8722146,510.9288298177346,9324.445642075461,[344 432 470 ... 278 416 477]
259960750.22512412,511.13405412796106,2299.3841165386793,539599549.1256543,1.37144233339319,2874.2873637988346,36764119.387683645,511.57459130044674,1192.521932940886,[ 197  114   35 ... -232 -263 -297]
27602980.520438854,510.7416059776846,805.4476783694594,47608583.23847208,1.638976723389187,459.93147274768074,12346256.773142383,511.18362145454165,704.9638122867952,[ 55  86 113 ... -70 -75 -80]
220089292.4008356,511.4121098815178,2415.7297327438896,333698095.17813003,1.0807947979730443,1610.116355031467,121902769.91294986,511.68909641954116,2184.900846541815,[-584 -547 -487 ... -174 -179 -180]
25155666.7239759,499.53734366118147,833.0493408927479,50957415.2811792,14.336884492561852,885.4296335013896,4859173.1055523455,504.85910456560185,524.2486227005463,[-1327 -1320 -1303 ...   419   372   314]
140777149.60105464,511.4064340921518,2851.055218422013,129732071.38900551,0.599241178456345,1275.2283907597518,102967700.83029324,511.60472930485395,2717.5042831409132,[-1094  -844  -546 ...   531  -223  -744]
897584446.5672619,511.21281591363027,8378.21280081875,628005378.5837485,0.7361064159182847,3372.16712022704,718448409.8566133,511.4308217031096,7891.912820865046,[-311 -256 -182 ...  296 -154 -493]
968132600.8831433,510.924990335455,6342.431597161683,968122222.382771,1.6668977343837386,3092.479452499591,659741401.3276694,511.31426844068324,6082.112555852806,[862 753 589 ... 427 189 -60]
295062125.73983,510.4903737750489,3864.0588356695994,416113466.95342547,2.0194698834666425,2823.4841596053107,154057655.70040035,511.1325020557803,3174.196839823002,[-1299 -1194 -1013 ... -1215  -512   380]
840151959.0063734,511.3971758861252,9173.994100487193,978001034.2179692,0.5953302273474856,6082.734625729296,540002933.9322555,511.54944748816706,7676.200231811244,[ -33   75  128 ...  -98 -344 -231]
586998766.4980571,511.5867015173476,6795.195048323635,994042421.9812909,0.4361183128470045,5387.289118070684,296376785.2307154,511.72557131469136,5337.7440696374215,[-460 -487 -625 ... -326 -193  -78]
255147318.37805906,510.66239418113855,3511.846531467583,259640319.92708316,1.7582793762249092,1919.4996923669873,140405804.0581147,511.13535022667196,2954.808345568938,[ 352  474  542 ... 2983 2761 2314]
447663700.89843845,511.1859037037356,5660.801286000184,519226186.5754467,1.0413206790124143,3571.1700404587705,251192474.1655208,511.50923663144965,4773.882785316206,[ -256  -258  -254 ...  1743   103 -1539]
636405036.6931071,508.75454071544885,6787.407692758556,586162962.367604,3.3025050216667706,2985.575202733368,457865591.5672227,509.6696269485227,6522.544474110415,[-954 -615  557 ...  397  349  286]
296632447.739821,508.0862332436596,4561.669477340064,301027097.53279066,3.37225005597496,1740.1850054074318,203677860.46563292,508.98859939789196,4290.48654827574,[ 938  433 -716 ...  -52   61  161]
1047750776.608854,509.5906790979447,8949.022183223888,1046716828.8792038,2.6388572846259875,3816.836366153537,750928715.2168276,510.3414707574422,8768.031567964481,[  -13   524   874 ... -3136 -1868  -826]
3731443531.5159235,510.2148617911273,9835.762718511729,3470063796.471653,2.2790669217387407,4555.960868601881,2632445908.7783055,510.7730843067584,9601.099258738062,[  863  1578  1726 ... -4106 -4707 -3622]
3747927219.6232786,511.0463457551665,13262.7248943874,5303201823.28455,0.6781951288810565,5684.230647320998,1925485227.3596897,511.19217261478974,12486.405400455948,[-2383 -4121 -3930 ...  -545  -316   -55]
120488554.7813365,502.5776724525342,2763.155399527673,155018319.32656595,12.688655649062346,1747.3612341142534,79219001.25999749,507.7068784836866,2926.5237586774874,[175 106 -60 ... -52 -72 -67]
179917502.88956323,502.44731354291787,2419.699088218774,501200372.8661214,9.782322518453551,3020.695098791501,34710277.79728769,505.0074822335789,1537.0604340519262,[ -23  -34  -68 ... -257 -242 -316]
1759961913.127841,510.57845062353226,12950.387486414236,1760885623.9057102,1.4980536659755348,6570.925222133896,1262906352.1585505,510.98796750832173,12465.185153728731,[-2647 -3192 -1280 ...   -61 -1408 -1907]
789855411.1619862,509.9868477519678,6148.330892071651,1656024779.301471,1.3412579978962191,2561.5416846453095,396247524.6846227,510.2163812310316,5680.414179114814,[ -805 -1516 -1299 ...  1391  1487  1476]
513451086.86554974,508.4596938811131,6067.773919051106,693480582.5278925,5.387423600836372,3834.4626656903356,244728230.47424382,510.0605909649122,5219.278981279775,[157 160 148 ... 428 459 441]
49988197.76207814,504.97026769364766,2125.6275284714525,22935678.668472007,5.186983911352209,432.5041431237795,44751152.5873917,505.63197301621744,2075.761812933736,[ 163  161   80 ...   26 -130 -124]
