Power_mean,Amplitude_mean,Weighted_Mean_Frequency_mean,Power_std,Amplitude_std,Weighted_Mean_Frequency_std,Power_median,Amplitude_median,Weighted_Mean_Frequency_median,Genre
9155484709.304258,511.851263467171,35251.19148962406,9390972209.397854,0.21393349406850637,17144.66514157497,5574941934.514284,511.92009204297545,34681.47896843296,[ 2578  3946  4752 ...  -811  -883 -1109]
6880352830.46664,511.71584864725645,25083.261232931607,7852731514.305552,0.2654567999874288,14879.199710602321,3195426728.428705,511.78693392742593,21055.45539766794,[1570 1785 5857 ... 1612 1587 -221]
1435044246.474972,511.7464651869329,7755.000848387059,2093275211.5576513,0.343816692069554,5322.614816054701,589487701.8121736,511.8484530358527,5899.118189362147,[  29  422  550 ... 2727 3034 2254]
6275720734.644221,511.8285766973457,30024.083780268673,7096932955.082612,0.16469259026175465,14483.433142383572,4606049769.269324,511.8758458238323,28139.34872949445,[-4499 -4773 -1483 ...  2287 -1162  3564]
22368344516.201706,511.79562017383745,54679.20199316391,24438347519.524334,0.23251207959589248,28239.245828717212,16390244821.026276,511.86587641662055,50784.68736694757,[ 7772  3284 -9923 ...  2754  3651  3033]
11821042845.584791,511.8589522154905,46489.56777270072,7998464602.084641,0.1440308587630206,16527.45605535489,9824442608.862144,511.90482911119585,45232.5870651705,[ 6309  1099  -810 ... -4792 -3998 -2450]
5543048809.700713,511.7003667663006,33830.36928489592,5012989135.375588,0.21509206072459217,14727.968389152797,3890787336.2250843,511.7356920294225,31362.592838361757,[-6375 -7111 -7857 ...  -186  -444  -150]
7760582801.833958,510.86505832466827,38515.73528576544,7031372737.431419,0.5711343242337726,17073.36600791356,5356733291.41367,510.9635085556128,35370.983918334256,[-4784 -3165 -3668 ...   770  2007  2013]
15328371512.233994,509.48977553561576,41206.72065350127,15822735228.969316,6.199579514129279,22641.39057700152,11610884599.56459,510.9915467567027,40437.96860993617,[  587   161  -716 ... -1312 -1590 -1346]
1462511452.3057976,511.7179436448954,10686.481127980056,2066672338.4853072,0.27834279052350697,6834.470562720503,798243562.6763327,511.8019149560887,8912.414766495325,[-2622 -2474 -2739 ...  2710  3304  3461]
7312468232.044587,504.0737040076184,30716.36094914955,6693576381.273701,4.509423514946888,14261.803556127905,4871195566.686907,505.43505239389316,28758.947796369677,[ 3281  2450  1905 ... -5184 -6840 -4403]
2926987889.9203157,510.61254836537876,15442.05972077833,3638530880.6996493,0.9782478084224504,8650.082977707965,2044912086.405416,510.84394791119263,13896.135293324198,[-1448 -1251  -751 ... -2879 -2815 -2703]
2763669479.474841,509.3609432254466,19174.080830560677,2020876102.720694,1.3944083349902183,7714.9942393473875,2270407586.8004475,509.75127011148805,18735.466130781355,[ 123  158 -662 ... 2411 1744 1081]
7469007282.291881,511.8266249839804,29056.8311787374,9012596089.48661,0.16051325055995383,16513.876121723588,4380496749.088556,511.8739385303877,26085.54501056274,[ -629 -2744 -4468 ... -5678 -3546 -4307]
7309028648.339156,511.7721936820347,29024.5353068913,7927631184.546209,0.25753924768657205,17989.902383332585,3665145002.7114663,511.86868691286924,25921.50981622487,[-1745 -2609 -2207 ...  2497  2492  2971]
6499116697.7487545,511.7171918997945,26809.299581562616,6544043261.224405,0.24346645485843266,13537.297749898842,4401250935.265001,511.78253501676517,24615.724354292746,[2741 1485  224 ...  -70  268  527]
18723449637.71329,510.4466290267187,39127.9306452077,28081129421.295383,1.0085638701732869,25765.910748780963,9655672727.672207,510.49909256062097,34430.32530669457,[-1182 -3463 -6594 ...  3004  2741  2488]
13475901193.928013,508.4616123385299,33864.25112040903,23449151976.616795,4.0662869379323485,22689.20528921952,5995281314.818704,509.9521911529649,28316.87095399906,[-2012 -1033  -171 ...   601   285   283]
42650577907.01049,511.20432943885515,54154.65779837846,40138566526.77651,0.9958484304737549,25257.314735727214,25882978221.76586,511.53258768014314,51173.316189425736,[-2869 -4791 -5350 ... 13278 19253  9345]
4148616849.64324,507.7799282090219,17498.484110699217,4404002524.935101,3.4664540676405298,12118.822557861205,2933960067.673397,508.9498631727551,14852.60623622715,[ 1086   198  1114 ...  1447  -249 -1129]
17158177918.792997,508.3392945307389,36961.89216178457,21089995054.675426,3.7613978360909175,24501.84377954886,9807635420.869488,509.5643231648915,29042.867278766294,[-6993 -4792 -4282 ...  -686   -83  1304]
14265894900.835836,511.78425698519584,47304.48657281079,12960563958.653034,0.22128964026884113,24822.818836767576,9764789759.872477,511.84674029819973,44542.42843314907,[-1079 10156 15773 ... -6096  -568  2547]
4038050660.1797795,511.810122512376,26946.223690495146,3122551318.7928967,0.18702613919412028,11144.994826637167,3139591656.205621,511.85309293824406,24862.426880985317,[-3404   734  2448 ... -1352  -342   839]
5727612706.0020685,511.78132665916536,31314.38094110782,6322844221.165558,0.25928747654007595,14569.003754001213,3535949380.414257,511.8669079565622,28511.185972868043,[ 1428  1583  1815 ... -1665 -1456 -1077]
6170969533.744075,499.0333956666312,24941.093279413897,7083747779.423992,5.395921005410377,10148.380835589236,4195353084.972126,500.34243230621695,23730.014245520404,[ -265 -1398  -666 ... -1291 -1297 -1226]
5920240666.278763,511.5506825088036,32461.45148421451,5652820929.838643,0.2685372727079902,14048.28142314991,4139219356.1511974,511.5837405285003,29865.691907802364,[-1983 -2032 -1120 ...  -448 -2041 -1995]
4928205977.489099,511.7738813462119,26963.204886744454,4966871130.738801,0.20849659099677753,10943.408496777467,3424843524.4081635,511.8297921053527,25853.03969592015,[  443  -127  -182 ... -3466 -2418 -3469]
3808073101.8723063,511.07234234441864,25335.20593585751,4415418294.294429,0.824131711912899,15712.499069028509,2461820842.277644,511.3079792774408,22474.029680014246,[1533 2432 2312 ... 6526 7047 7043]
4807758477.919142,511.5292427198382,29561.587149508767,6295092557.361833,0.41172465665243213,14936.075362536503,2928243507.965178,511.59743102629983,26876.14891226227,[-3253 -4132 -3919 ...  2994  2312  1631]
15935359904.367378,511.84391563370144,51086.274633174355,15746932814.470816,0.14550796581815612,23503.220505794954,10925675611.026442,511.88319516871985,46378.10312099241,[  554   506   437 ... -4296 -2550   321]
5926973895.553287,511.8276641749971,30203.1101896821,5196926175.259575,0.18703927134769038,11909.957502188341,4004511591.525961,511.883003594189,28796.999288587416,[ 997 1572 1288 ... 2199 4687 6100]
7895786130.037083,511.63413609075945,32327.890630510617,8464527455.673941,0.3439458721181042,15248.389719823217,5023139449.911348,511.7480678582781,31250.749851756053,[1415 1582 1730 ... 6869 5910 4462]
20844101611.091095,511.72862474355406,48908.7882844742,18669655880.089943,0.4420887643890058,19845.05506220372,13895354895.107391,511.8710667803587,47291.26080134108,[  682  2868  2224 ... -2307 -4304 -7973]
2684880163.222594,508.2307005190974,14970.955112837073,3839260174.2974987,3.450963210249518,9536.528439972735,1309825799.9079912,509.2552824441837,13182.257744433757,[  268   255   222 ... -2009 -1749 -1437]
3914134923.154798,511.7782062065387,18692.144029597457,5188635309.404045,0.2517750961403959,11940.04892692704,1940953565.1005049,511.84171242606624,15167.569064697214,[ -830  -565  -565 ... -1177 -1347 -1219]
1992962618.3479679,506.7664304839297,11269.948720092132,3304896779.5066934,2.729084898711427,7416.330004063768,904190654.0808477,507.2242429669563,9280.13691316951,[ 1100  1119   699 ... -2732 -2063 -1537]
3699946175.22452,511.79499264069386,16830.39943005001,5255462301.366154,0.26873795873413003,11624.402969642548,1823400516.0501215,511.86854846670957,15128.027397564972,[ 1664  1784  2660 ...   -78     0 -2782]
17461425905.139072,511.0584353534247,47105.25741913678,24727025270.47509,1.4380549164548326,29389.552761916366,9446469062.545395,511.5957004775116,42184.510509459025,[ 3738   859 -2625 ... -2062   -86 -4929]
3824083926.802318,511.0168051440655,17824.479279815307,4064540483.3113217,1.215721970458654,8526.340778944605,2696299038.4291077,511.3160085692138,16527.56485242513,[ 160  263  601 ... -882 -770 -560]
2674449890.299668,511.1073552737305,15377.799133419898,4853872277.0732975,1.3738622794956832,15649.102703565979,631349112.451932,511.56921028940735,10173.00478312376,[1104  774 -630 ...  910 1566 1547]
4848843540.475745,511.10957320629126,18671.117739170128,7871600077.777963,1.1486137041560887,13985.808590563356,1419735220.3629568,511.47269615706296,13595.577805626544,[-1213 -1973 -1664 ...   393  -398   210]
13369780059.114527,511.8029010640552,38652.42609934303,11088134764.262184,0.19874711367233025,19312.07432776481,9983564476.322813,511.8583051115625,35191.08398521515,[ 7853  8201  7858 ... -1647  2090  2106]
6614394291.580256,511.8833821848074,29179.09844931011,4719639987.023823,0.10441802672187897,10302.68042975808,5437849702.799973,511.9121537097843,27819.431038981096,[ 5446  4246  3315 ... -3860 -4307 -2859]
7338028541.179909,511.8125109519959,29974.76967995212,10103261114.073608,0.16254017952640915,12928.474004311583,3690196047.3415027,511.8470964339192,26410.82387340995,[1105 1869 2234 ... -235  282  813]
4784401749.053706,511.7811875602068,26358.975439329402,3757118478.9448075,0.19770694690974264,12145.064594527594,3846467954.606048,511.8427152840416,25461.997599011684,[ 2233   852  -906 ... -2098 -3029 -2349]
4963782738.139468,511.72186051732785,22214.46536855973,9843594332.58029,0.2612647768659218,12460.689810490752,1943890768.3793316,511.7929489571217,19230.58299991933,[ 1239  2100  1110 ... -9809 -8548 -5111]
17853668776.32099,510.80187170736724,36969.52375374416,29072540950.594723,1.0381999704724274,30765.743551428448,7669175917.664274,511.09080426750745,26453.594469607317,[-13238 -25739 -12780 ... -15031 -15975 -15534]
5627146544.593277,509.8488136866803,25846.0032822654,4989378987.09446,1.0472301756366726,11907.111516660212,3768373732.4541655,510.0207023747721,22820.18851388172,[1142 2676 1835 ... -344  -37  619]
11885112905.944477,511.63394907557745,38891.39834796162,12737622758.165098,0.356065093030143,21432.346810195148,8390890925.120368,511.7393020963928,33597.8736188874,[ -241 -3117 -5348 ...  3518  6334  8000]
4716327971.01398,511.60140480432676,22856.84343755133,4268928368.9215136,0.2983666957692168,9554.806693089384,3287696819.0914555,511.6538474665293,20978.869949025357,[ 3998  3177  3316 ... -1563 -1581 -1367]
5428791899.57181,511.5884268337915,21167.903202794867,6359519715.938309,0.6704564010118451,13544.857552212421,2139823565.2825785,511.7365049815449,18246.73088074587,[ 2346  2370  2356 ... -4796 -3077 -2912]
4447441347.156724,511.6623800817992,23675.189413047217,5109857337.341109,0.35080531209760524,12817.131696316299,2623887201.7421274,511.7771541362354,20528.209406094138,[ 1146  1128  1148 ... -1814 -2518 -2844]
6039773955.281961,511.75079318778376,25487.16211933337,7513913236.851535,0.22855689741935684,13726.970625688047,3425817538.597048,511.81431361902077,22809.648062659282,[14412 13973 12887 ...  5489   782 -2664]
7251542325.009935,511.8475708543841,31475.67228629866,6789986907.449391,0.1600914325363922,13679.101123464001,5307673574.984604,511.8929249228402,29963.261712308064,[-5368 -4711 -3868 ... -9613 -2898 -5474]
7251542325.009935,511.8475708543841,31475.67228629866,6789986907.449391,0.1600914325363922,13679.101123464001,5307673574.984604,511.8929249228402,29963.261712308064,[-5368 -4711 -3868 ... -9613 -2898 -5474]
