Power_mean,Amplitude_mean,Weighted_Mean_Frequency_mean,Power_std,Amplitude_std,Weighted_Mean_Frequency_std,Power_median,Amplitude_median,Weighted_Mean_Frequency_median,Genre
2493909401.157746,511.693230788422,9808.565423937654,4769024154.842599,0.3574856905446408,7371.199294345055,913792254.8685504,511.81176949402663,8005.188678580742,[  30  181  344 ... -599 -729 -899]
3014049340.874997,511.6990314531025,10879.857720493685,4301362394.481622,0.3268699741210568,8103.818923992307,2112003833.8626285,511.7928312393831,9066.565533196648,[ -648 -1125 -1054 ...  -546  -304  -109]
3841034337.549289,511.65706501519463,11714.872633986426,6781641730.296076,0.3567955880661877,8137.720880303759,2101124872.9763556,511.7808921209593,9364.143403440012,[1132 1851 1837 ... 1372 1404 1335]
3040266194.2377725,511.67753879686694,11960.226226342827,5420829272.548831,0.3891273367210383,9915.179193650521,1743493913.784099,511.80753247216626,9275.322603945988,[ -240  -288  -171 ... -2329 -2796 -2917]
4135580963.5142126,511.665957240725,11424.93869333569,9220226082.875027,0.35859707234173677,9058.239267758967,1656406457.0492735,511.78977876773104,9008.463242447633,[ 679 1472 1777 ... 2265 2721 2809]
4549764085.430733,511.5746850113078,12412.024682883313,8032581526.499098,0.5331312686848011,11212.531418174725,2323393065.092618,511.7498203276691,9223.525778817631,[-1172 -2193  -989 ... -1166 -1847 -1824]
3083527926.282175,511.7405737033569,11468.070610779481,4388913362.261413,0.2996408973777084,9066.052231522735,2663004438.02409,511.83936198532035,8784.513602254585,[ -625 -1183 -1207 ... -3738 -3961 -3849]
6333986287.149899,511.435900629272,12019.267003983678,11015804773.026476,0.6796913838834354,11345.070115063738,3040744188.702602,511.6085272465761,8266.57250017849,[ -762 -1234 -1162 ...  1151  1248  1210]
1058053614.5867149,511.5509465403719,8528.893757217313,1421149589.5049314,0.8387328691551079,8403.3860764015,325868189.7497915,511.81049944417634,4793.584326857242,[ 106 -230 -898 ...  -41 -128 -182]
6755038489.372357,511.70483778787735,20334.1934959344,4194468246.707798,0.2842373220521302,9833.33196619282,6410939902.659576,511.78485697078594,19308.399003649643,[2038 1891 2007 ...   89   -9  -50]
2862663022.308872,510.31454545705265,15489.345236689393,3907390844.1828866,1.19008989028573,9303.994561243759,1707731468.2323735,510.6376254777889,13395.060389653128,[-8882 -7395 -3068 ... -1550 -1500 -1570]
6089554738.244918,511.75103259182646,21691.785365200467,5585394216.606035,0.26632786150214877,11613.509399277957,4705178499.051026,511.82118365705344,18822.808570348476,[2681 2164 1786 ... 1555 1736 -590]
11570492668.350897,511.6424021933314,31696.401376504276,11982239051.127493,0.3865392578924669,18946.164280386896,8529429741.447199,511.77751075190827,26879.13666256539,[-4672 -4614 -2419 ... -1412  2925  7591]
4193022130.641086,511.3570047587992,31688.61210756333,4055848880.4827037,0.8268179144882265,22021.96086993762,2774285220.5256014,511.6492773852237,25684.382826728313,[  841 -1071  -635 ...  1584  1166  1283]
4294090648.6420126,511.78570361449545,17286.37133333974,3158484940.2149253,0.1967276011300772,6599.67551875017,3528210511.4433556,511.8384174276131,16620.171744024887,[-2705 -3981 -5925 ...  -462  -377  -829]
6168278385.825408,511.74413638518183,24852.244495443454,5873094743.808175,0.3048469507173179,16638.984073980067,4024332272.990197,511.8379349741724,20026.627038929288,[-2363 -1689  -707 ...  -931 -1434 -4121]
7052756955.491928,511.61549509075206,27996.66325137007,4997662241.602452,0.3929891061627144,13884.780351224244,6499487942.034689,511.7320120251855,26341.232481683695,[ 1549   776   -84 ... -9174 -9284 -9507]
8630649617.913363,511.7916804861587,27374.077011881116,6354700705.675511,0.21431713308815742,13101.364892614758,7020681431.723927,511.8521738709207,24860.25432207319,[-4592 -4863 -2038 ...  2405  1946  1807]
9295467470.11641,511.76055227279153,33520.029929647106,10946411233.333235,0.2849018103386779,25310.640964428818,6542379068.480114,511.86113238716354,26128.527316618325,[ 1305  1352  1112 ... -1792 -1461 -1370]
7451849200.526854,510.2333288058168,26955.399704140196,8021876022.800832,2.2686470120196063,17159.601716411493,3376757742.8219647,510.92829866658315,23752.592492333548,[-4617 -5026 -5154 ... -1180  -828    62]
19523321870.452854,508.924109687862,41456.067970478616,22019721306.522514,3.9602719219420575,22491.49985489647,12523161575.658054,509.9395207698694,36024.04324065588,[2111 1878 2658 ... 3529 6256 1244]
2511914705.7737756,510.99879552326576,9952.882836164721,4158668418.5861855,1.5062496187624321,8236.978059440704,1118787649.1307218,511.4693806053408,7377.310078427359,[-4373 -4161 -3998 ...   752   871  1187]
5076327257.516443,504.98340925366927,18512.58524454892,5770633734.505696,6.255910745459371,12517.101358678667,4103235255.7919517,507.1124776740693,15825.651914119808,[-1143   199 -2049 ...  3312  3274  3438]
5854595619.261598,511.23246322874184,24010.79577652444,3962479531.146217,0.5460144009411402,10625.260501329733,4766067444.073656,511.3275741609175,22088.172536275386,[-1474 -1472 -1571 ... -5494 -6226 -6388]
5505611941.718623,506.0313616326732,19960.39370142717,5116595113.631998,4.824251733955598,12626.974105553316,4103524897.890747,507.8195640357611,17861.970891118588,[-1658 -2030 -2312 ... -1783 -2211 -2444]
5657708558.926732,505.4611433884489,19037.271285554176,5545728837.60159,6.797636393762844,11358.409624455871,4331409643.946355,507.36339786515384,16593.619535325735,[8496 8891 8629 ... -744 -646 -606]
4294460292.603652,510.14575027457477,19531.952547304943,4279695925.2615232,1.734850900426987,14083.540284723802,3023047263.0071573,510.7441035835337,16084.90725715681,[-766  621 1472 ... 3066 2559 2062]
7856899353.948638,511.0323293052782,32633.408720641593,6272005525.226378,0.7826683533004873,18021.612353037242,6476522612.164362,511.24870212292313,29271.84974130534,[ 3042  5076  5231 ... -8583 -7208 -5241]
444522159.0458106,504.8866896769247,5449.591509603723,653354975.1924502,5.874775475004156,3759.6201875389793,161432471.81961238,506.94554612169543,4514.068940043877,[-200 -204 -179 ...  -35  -30   10]
15706084159.317616,511.85192724281023,42949.69412601629,11369970305.762693,0.15301632049576244,20450.511067451305,13637972076.043762,511.90504025342887,39871.557297909705,[-4314 -4443 -4496 ... -3257  2246  2142]
1859883396.1568522,502.96761025425764,8759.877089489646,2863646396.6741233,9.529900052429475,5618.095049510439,1182107766.0074472,505.5393956815421,7431.532409456366,[  -86  -123  -127 ... -3080 -3045 -2942]
5136012998.938688,509.03194712334687,18057.247586367757,5391730241.631025,2.8122796165507853,9475.477027758725,3540304921.991642,509.7312259483307,16409.921135256067,[-1412    47  -743 ... -2503 -1952 -2420]
34452025592.49388,511.79410245452794,49166.759706771285,20698232508.478695,0.19351639340711582,21060.353015440698,37658113516.69162,511.8516629839808,46554.94123833257,[11475 11420 10779 ...  4932  5603  2450]
45257783720.285576,507.27886604087655,57593.8136245955,41034353494.57541,7.067783830941358,42437.203581031434,37099009459.885185,509.49331631427395,45334.346168042306,[ -404  -882 -2196 ... 12356 20164 22190]
8496977268.136957,511.6656701816785,23679.054439371994,9693525597.577658,0.34139659612070095,13264.815752520499,6077904882.865637,511.777724733386,20633.4523179521,[ 2046  1577  1167 ... -1371  -442   858]
9448970126.087578,510.0310889049103,24961.679045557798,7265135717.652931,1.9315857800084704,9821.127571153404,8196047314.025637,510.5451599014922,23394.69932618519,[-2361 -2243 -2200 ...  6924  6520  5965]
4770971961.148584,511.04955856591147,16494.586974351285,5052923960.902043,1.109684467104111,10124.72261010248,3122692412.6384773,511.47796240355916,14463.435070958205,[  551  -739   749 ... -3376 -3422 -3588]
7563245191.513886,511.6172965373995,24973.18049703357,5540992879.826611,0.4479563797540745,12923.287580032613,6613021662.803595,511.75928738261075,23945.974282973257,[8071 7594 5829 ... -290   16   29]
10510027104.57524,511.6827527096159,25533.455995978682,7561393572.056917,0.27187803132793076,13891.397582045061,9258234161.582472,511.75945235147753,22263.26101159064,[3943 5571 6008 ... -968    1  773]
12068055060.871515,511.6801250984561,33289.70826344949,16106198893.050236,0.46299810255635643,28488.653829391787,8076049280.762033,511.85014117846936,26040.678813936524,[ 257  850 1173 ... 5915 6449 5855]
10987879346.146727,511.8376203283715,36155.60324863745,12774436202.385332,0.23693472141884944,23399.31188484268,6772569146.873299,511.9177581379594,32126.44305722078,[ 9331  7889 10456 ...  1310 -1277 -1030]
16785853970.879477,511.48246891995166,32754.16185273625,9249270787.326363,0.4633209682730237,12777.086779956097,14881358074.528687,511.61245516970956,30910.25411128045,[-6414 -6938 -7308 ...  9301  8962  8568]
16607333790.77223,511.47782716290925,32722.03008411595,8791295085.302029,0.46925025287145056,12706.75791666757,14771228378.134434,511.6075823713058,30462.055945737313,[-6414 -6938 -7308 ... -7034 -6373 -4972]
15634539737.177008,511.72882062561825,42629.45763122939,14983247295.54349,0.3007058833970257,19748.789027991363,10894435005.196363,511.8240838182998,43021.63019627331,[ 3775  2187   298 ...   730 -5107 -7026]
22327913393.067356,510.8326154708734,42697.51006629929,20089988364.96003,1.487032326165047,34950.74309511919,17003837338.815418,511.27837156157636,32655.841410627207,[-3204  1541 11660 ...  7961  6059  1126]
6616361650.21378,511.3960206102484,21032.728826673407,4874394303.499867,0.5248072353148311,9592.834175875194,5813209309.169638,511.5194542392923,19603.29978683166,[-4362 -4144 -4067 ...  3648  3823  3628]
4321594241.571611,508.7009870466076,19815.697567744122,3603758783.8517485,3.0016289180032816,12424.122848812205,3366241583.717366,509.64773276779243,17907.40346520669,[  245   220   211 ... -4038 -4423 -4265]
3956972499.8115664,511.8313978688125,21434.423547820974,5504064676.010872,0.2030346145100957,20130.84137020659,1389413776.983573,511.9071283010959,13514.287449281826,[2003 1310  396 ... 1151 2268  759]
21287309466.38984,510.6226154664363,37215.01710272758,28283646215.391647,1.6457986918808052,26642.838701300167,9529898625.274471,511.1703840475836,29349.46733993253,[-5271 -4736 -5092 ... -1021 -1017    58]
18397154606.489365,510.7534252209922,34143.396630155316,27061912056.849823,1.4692502683842468,25701.24707695819,7837431107.145601,511.2877249183645,27000.6389073841,[-3358 -2231 -1407 ...   568  -295 -1676]
18397154606.489365,510.7534252209922,34143.396630155316,27061912056.849823,1.4692502683842468,25701.24707695819,7837431107.145601,511.2877249183645,27000.6389073841,[-3358 -2231 -1407 ...   568  -295 -1676]
1874572898.0463798,507.4322833421775,9847.691754315389,2361659395.8180575,2.806899049523818,6569.334901327079,1012054790.6236646,507.86125845413494,7425.850756766,[-3500   258  2789 ... -5454 -3662 -2957]
6329573661.079638,509.7952124212819,22604.41938614502,5071927957.135411,1.8687799445783349,11467.421857030835,5413067215.474319,510.2584871277632,21270.27047258441,[-261  634 1459 ... 6410 7135 7827]
7787972377.39275,511.6455429495736,24331.89499834647,7694955344.3052025,0.4251133355786832,17618.55101770343,5894892958.372213,511.8036401406213,19691.008296835833,[-2630 -2457 -2144 ...  1314   777   644]
59985291250.74356,511.7067769540567,166129.82091871192,58730087368.63297,0.23031693499660022,130226.26802212726,36886928677.91636,511.707713815702,160127.55101166965,[-6583 -6799 -6821 ... -3062 -2079 -1056]
24606916329.270557,511.5233730163322,40424.195248032025,27776655964.26768,0.7818927297573302,30524.376991184545,14625654034.40071,511.8142515880569,31987.036180675874,[ 3651  3864  3857 ... -6619 -4896 -5129]
7067741237.428741,511.913717599639,36277.65307282698,6849621279.89241,0.09548254919483341,17997.337663569997,4945414345.752112,511.94436980959784,32684.59037078606,[-2465 -2386  -379 ... -4601 -4019 -7790]
11709706682.53459,491.2429793340732,23664.658918359415,9218320029.766802,25.491530626904083,14581.063938094458,11149282534.394424,500.9737240847322,22510.341283261052,[  -275   -198   -130 ... -10731 -10506 -10047]
12857735258.430666,511.4084989612553,28660.580301627342,25001230345.576305,0.7259705923937739,19022.802986345436,7737816048.8918085,511.63904348363224,23381.437973121003,[ -547  -543  -509 ... -3088  -212  3374]
2448996418.028401,511.50327741176085,16372.748791881419,2373980699.9875364,0.5264427174582408,7431.3014481235305,1786952024.1896079,511.67052918453345,16178.777857803738,[1151 1984 2575 ...  241 1507 2000]
4414452620.332217,509.73145461870035,21370.182382278144,4318781729.580014,1.6783910680321201,9675.915942967358,3280936491.388072,510.2777817848031,21368.939439586928,[-7164 -9312 -7906 ... -8368 -6752 -3978]
5829832345.485163,511.54324184759673,23677.30206292646,5016703407.706029,0.4821357986929434,14093.853080076033,4401175982.199533,511.68890762306137,19197.096778269704,[ 5771  6046  6144 ... -3210 -4747 -4448]
8465956395.892802,511.8631403237042,30881.46108097681,4993886510.3277855,0.12355050147758831,11605.10915373078,7858097889.443152,511.9009562343129,30228.733038557606,[-1111  -760 -2088 ...  -683 -1454 -2212]
13227011281.669403,511.6019146202874,39613.575577411415,14117397807.985718,0.4498913913757647,21365.893550443066,7517888448.213743,511.73106258520994,32782.812581139166,[ 933  954 1709 ...  927 1047 -791]
13689570091.300217,509.73082012589504,26379.95818750586,11863818409.741913,2.0689220211615984,14592.064683446384,11551348207.575283,510.4462721059239,24316.472623710077,[-6178 -6837 -7089 ... -1620  -978 -1016]
6495204420.662851,508.51499470874,23367.5002582048,6086902467.869232,2.8115587129277904,12805.712941421267,4684048641.797199,509.3525803187683,20791.467405325206,[-1056 -1313 -3327 ... -5428 -4738 -4177]
9478082033.3815,511.00618390223167,25087.649893316997,7256488526.190147,1.282805479591928,12550.812243491253,7938518705.289337,511.4310974655694,23282.754143930106,[5927 6564 7028 ... 1996 3062 6468]
14749983413.80979,511.8636382884506,46485.05186018292,7501893331.094937,0.14769733100383323,22460.82894990152,13527376198.727652,511.9118599175058,42736.9265153881,[-1102 -1200 -4595 ...   222 -2628 -4766]
